0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	min_date	max_date	average_date
0.454545	0.777778	0.919192	0.191919	0.393939	0.292929	-0.595960	0.919192	-0.333333	-0.757576	-0.898990	0.131313	0.090909	0.090909	-0.353535	-0.616162	-0.454545	-0.636364	-0.272727	0.171717	-0.353535	0.777778	0.838384	-0.797980	-0.070707	-0.050505	0.454545	0.333333	-0.595960	-0.515152	-0.373737	0.454545	0.050505	-0.818182	-0.353535	-0.353535	-0.494949	0.090909	0.858586	-0.717172	-0.475410	-0.803279	-0.131148
-0.555556	0.535354	-0.252525	0.919192	0.333333	-0.777778	0.777778	0.717172	-0.252525	-0.434343	-0.575758	0.090909	0.656566	0.535354	0.292929	-0.979798	-0.090909	-0.353535	0.131313	-0.676768	-0.474747	0.010101	-0.979798	0.898990	0.070707	0.636364	-0.373737	0.959596	-0.333333	-0.797980	-0.858586	-0.575758	0.353535	0.050505	0.535354	0.171717	-0.353535	1.000000	-0.292929	0.151515	-0.393443	-0.950820	0.163934
-0.232323	0.717172	0.858586	0.575758	-0.878788	-0.757576	0.717172	0.090909	0.939394	0.171717	0.898990	0.454545	-1.000000	0.191919	-0.959596	-0.959596	0.696970	0.090909	-0.717172	0.070707	-0.232323	-0.393939	0.757576	0.313131	0.050505	0.252525	0.838384	-0.292929	-0.010101	-0.111111	-0.656566	0.494949	-0.757576	0.353535	-0.878788	-0.515152	-0.737374	0.616162	0.030303	-0.656566	0.573770	0.377049	0.786885
0.616162	0.757576	0.515152	-0.696970	-0.636364	0.232323	-0.191919	0.232323	-0.717172	0.272727	0.838384	-1.000000	-0.454545	-0.595960	0.757576	0.959596	-0.838384	-0.878788	0.353535	0.131313	-0.373737	0.010101	0.393939	-0.373737	-0.393939	0.111111	-0.898990	0.353535	-0.171717	-0.272727	0.393939	-0.555556	0.858586	-0.414141	1.000000	0.838384	0.676768	0.777778	-0.898990	0.858586	0.524590	0.196721	0.868852
0.636364	0.454545	0.595960	0.757576	1.000000	0.131313	-0.030303	0.676768	-0.353535	0.232323	0.878788	0.434343	0.030303	0.171717	-0.474747	-0.454545	0.858586	0.292929	-0.575758	-0.898990	-0.717172	0.717172	0.616162	-0.494949	-0.131313	-0.353535	-0.434343	0.070707	0.555556	0.656566	0.939394	0.353535	-0.757576	0.979798	0.252525	0.353535	0.616162	-0.535354	-0.070707	0.898990	-0.852459	-0.918033	-0.770492
0.676768	0.090909	0.454545	-0.797980	-0.656566	0.474747	0.676768	0.939394	0.555556	0.858586	-0.252525	-0.858586	0.777778	-0.898990	0.434343	-0.616162	0.393939	-0.151515	0.191919	-0.212121	0.959596	-0.878788	-0.717172	0.030303	-0.333333	0.090909	0.434343	-0.919192	-0.878788	0.777778	-0.434343	0.494949	0.797980	0.353535	-0.878788	-0.030303	-0.696970	0.878788	0.575758	-0.939394	0.180328	-0.344262	0.721311
-0.272727	-0.616162	-0.414141	0.555556	0.212121	0.313131	-0.777778	-0.272727	-0.515152	0.070707	-0.555556	-1.000000	0.333333	-0.151515	0.454545	0.272727	-0.010101	-0.555556	-0.555556	-0.878788	0.030303	-0.414141	-0.272727	-0.151515	-0.979798	-0.252525	0.333333	1.000000	-0.979798	-0.414141	0.919192	-0.292929	-0.050505	0.212121	0.191919	0.919192	0.171717	0.797980	-0.373737	-0.959596	-0.491803	-0.688525	-0.295082
0.818182	0.010101	-1.000000	0.272727	-0.010101	-0.515152	0.616162	0.535354	-0.858586	0.939394	0.959596	-0.959596	0.030303	-0.131313	-0.555556	0.636364	0.494949	-0.595960	-0.454545	-0.959596	-0.777778	-0.090909	-0.131313	-0.393939	-0.575758	0.878788	0.717172	-0.111111	-0.010101	0.535354	-0.777778	0.838384	0.434343	-0.838384	-0.090909	0.696970	-0.050505	-0.737374	0.131313	0.151515	0.393443	0.196721	0.606557
-0.010101	0.252525	-0.939394	-0.838384	0.696970	-0.010101	0.313131	0.292929	-0.434343	0.535354	-0.838384	-0.717172	-0.959596	-0.737374	0.333333	-0.939394	-0.111111	-0.333333	0.050505	0.131313	0.454545	-0.818182	0.292929	-0.818182	-0.777778	-0.434343	-0.636364	-0.393939	-0.434343	0.696970	0.232323	0.737374	0.313131	-0.717172	0.757576	0.272727	0.898990	0.818182	-0.656566	-0.818182	-0.262295	-0.967213	0.459016
0.878788	0.595960	-0.656566	-0.737374	0.919192	0.515152	0.131313	-0.898990	-0.636364	0.616162	-0.797980	-0.212121	-0.454545	-0.232323	-0.232323	0.919192	-0.656566	0.151515	-0.111111	-0.919192	-0.878788	0.292929	0.757576	-0.494949	0.191919	0.070707	0.575758	-0.616162	-0.353535	0.434343	0.292929	-0.272727	-0.393939	-0.616162	0.595960	0.797980	0.050505	-0.878788	-0.050505	0.010101	0.836066	0.754098	0.934426
-0.212121	0.777778	0.414141	-0.131313	0.252525	0.292929	0.898990	0.757576	0.555556	0.212121	0.171717	-0.636364	-0.474747	-0.212121	0.656566	-0.353535	1.000000	-0.979798	0.535354	0.232323	-0.595960	0.939394	0.313131	-0.292929	0.717172	-0.818182	-0.454545	-0.696970	-0.757576	-0.656566	0.555556	-0.434343	0.797980	-0.030303	-0.515152	0.979798	0.595960	-0.090909	0.333333	-0.474747	0.065574	-0.049180	0.180328
-0.313131	0.777778	0.555556	0.393939	-0.757576	0.878788	-1.000000	-0.313131	-0.555556	-0.575758	0.353535	0.252525	0.010101	1.000000	0.090909	-0.232323	-0.838384	0.515152	-0.333333	0.454545	-0.191919	0.070707	1.000000	0.636364	0.050505	0.454545	-0.595960	0.212121	0.212121	-0.333333	-0.313131	0.777778	0.878788	-0.313131	0.575758	0.414141	0.616162	0.575758	-0.232323	0.656566	0.180328	-0.295082	0.672131
0.979798	-0.757576	-0.373737	0.131313	0.959596	0.656566	0.696970	-0.414141	0.959596	-0.979798	0.151515	0.070707	0.575758	-0.373737	-0.070707	-0.414141	0.535354	0.878788	0.171717	0.050505	0.010101	0.797980	0.515152	-0.171717	0.717172	-0.272727	0.898990	0.717172	-0.797980	-0.232323	-0.393939	0.858586	0.656566	-0.252525	-0.919192	-0.313131	-0.454545	-0.050505	-0.171717	0.757576	0.295082	0.213115	0.377049
-0.191919	-0.010101	0.959596	0.171717	-0.070707	1.000000	0.373737	0.656566	0.616162	0.939394	-0.414141	-0.292929	-0.717172	-0.474747	-0.252525	0.474747	-0.191919	0.939394	0.818182	0.616162	0.434343	-0.050505	-0.454545	0.838384	0.979798	-0.878788	0.474747	-0.797980	-0.212121	0.272727	-0.333333	0.010101	0.434343	0.292929	-0.575758	0.252525	-0.474747	0.151515	0.616162	-0.838384	-0.147541	-0.606557	0.327869
-1.000000	-0.292929	-0.292929	-0.656566	0.535354	0.696970	0.111111	-0.393939	-0.313131	0.636364	-0.454545	0.474747	0.353535	-0.616162	-0.878788	-0.474747	-0.232323	0.414141	-0.676768	-0.090909	0.737374	0.272727	0.555556	0.414141	-0.858586	0.353535	0.898990	-0.575758	-0.474747	-0.010101	-0.696970	-0.898990	0.515152	-0.434343	0.979798	-0.858586	-1.000000	-0.777778	-0.171717	0.717172	-0.311475	-0.475410	-0.131148
0.090909	-0.090909	0.393939	-0.232323	0.171717	0.171717	-0.939394	0.393939	-0.393939	0.636364	0.333333	-0.818182	0.939394	0.737374	-0.030303	-0.131313	-1.000000	0.212121	-0.393939	-0.111111	-0.272727	-0.131313	0.393939	-0.151515	-0.737374	0.757576	-0.737374	-0.575758	0.272727	-0.515152	0.313131	0.111111	0.939394	0.111111	0.171717	0.676768	0.333333	-0.131313	0.171717	-0.272727	0.213115	-0.459016	0.885246
0.232323	-0.555556	-0.979798	-0.898990	-0.333333	0.313131	0.050505	0.434343	-0.010101	0.070707	-0.656566	0.777778	-0.575758	-0.474747	0.838384	0.252525	-0.717172	0.636364	-0.959596	0.454545	0.515152	-0.737374	-0.979798	-0.757576	-0.212121	-0.898990	0.595960	-0.353535	-0.050505	0.717172	0.272727	0.717172	-0.393939	0.838384	0.414141	0.070707	0.434343	0.838384	0.898990	-0.494949	0.131148	-0.147541	0.409836
-0.919192	-0.373737	0.636364	0.313131	0.171717	-0.858586	0.676768	-0.838384	0.878788	0.030303	-0.272727	0.939394	-0.636364	-0.717172	-0.212121	-0.595960	0.595960	-0.595960	-0.090909	0.050505	0.191919	0.595960	0.131313	-0.414141	0.272727	0.535354	-0.393939	0.171717	1.000000	0.454545	-0.151515	-0.373737	0.898990	0.676768	0.454545	-0.656566	-0.575758	0.232323	0.272727	-0.939394	0.032787	-0.196721	0.262295
-0.555556	0.878788	0.737374	-0.111111	0.191919	0.898990	0.313131	-0.252525	0.111111	-0.555556	0.494949	-0.050505	-0.797980	0.333333	-1.000000	-0.555556	0.616162	0.070707	-0.070707	0.979798	0.676768	0.818182	-0.717172	0.151515	0.737374	0.838384	0.474747	0.797980	0.575758	0.636364	-0.838384	-0.232323	0.878788	-0.454545	0.111111	0.797980	0.878788	-0.232323	0.151515	-0.434343	0.163934	-0.131148	0.475410
0.151515	0.717172	-0.494949	0.636364	0.313131	0.353535	-0.757576	-0.838384	0.757576	0.050505	0.474747	0.272727	0.232323	0.131313	0.858586	0.959596	-0.676768	-0.070707	0.151515	0.535354	0.777778	-0.939394	0.252525	-0.939394	0.919192	0.595960	0.636364	-0.474747	0.272727	-0.252525	-0.313131	-0.171717	0.777778	-0.676768	0.373737	0.070707	-0.777778	-0.252525	-0.191919	0.434343	-0.819672	-0.901639	-0.721311
0.737374	0.454545	-0.373737	-0.434343	-0.414141	0.535354	-0.919192	0.494949	-0.494949	0.696970	0.797980	0.191919	-0.151515	0.131313	-0.171717	0.393939	0.919192	-0.131313	0.111111	-0.111111	-0.434343	0.636364	0.696970	-0.858586	-0.676768	0.616162	-0.898990	-0.030303	-0.575758	0.070707	0.474747	0.353535	-0.757576	-0.333333	0.313131	0.010101	0.272727	0.575758	-0.313131	0.979798	-0.081967	-0.442623	0.278689
-0.717172	0.636364	0.010101	0.252525	-0.454545	0.818182	-0.090909	-0.575758	0.737374	-0.010101	1.000000	-0.171717	0.858586	-0.292929	0.353535	0.212121	0.111111	0.575758	0.212121	-0.676768	0.191919	0.757576	-0.373737	0.171717	0.777778	0.292929	0.797980	-0.575758	-0.919192	1.000000	-0.676768	0.919192	0.676768	-0.212121	-0.898990	-0.676768	0.252525	0.656566	0.111111	-0.636364	-0.180328	-0.590164	0.229508
0.353535	0.575758	-0.858586	0.191919	0.494949	-0.474747	0.050505	-0.111111	0.070707	-0.636364	0.595960	-0.757576	-0.555556	-0.454545	0.191919	0.171717	1.000000	-0.919192	0.676768	-0.131313	0.232323	-0.979798	0.353535	-0.696970	-0.757576	0.515152	0.171717	0.777778	0.494949	0.676768	0.737374	-0.656566	0.919192	0.393939	0.939394	0.595960	-0.636364	-0.353535	0.070707	0.696970	-0.606557	-0.672131	-0.540984
-0.535354	0.959596	0.676768	-0.414141	0.777778	0.878788	-0.313131	0.393939	0.757576	0.090909	-0.595960	-0.171717	0.858586	-0.373737	0.494949	0.393939	0.838384	0.696970	-0.595960	0.656566	-0.616162	-0.555556	0.232323	-0.090909	0.010101	-1.000000	0.090909	-0.797980	0.757576	0.737374	-0.252525	0.111111	0.616162	-0.353535	-0.292929	-0.131313	0.919192	-1.000000	0.252525	0.555556	-0.229508	-0.950820	0.508197
0.878788	-0.131313	0.212121	0.232323	0.737374	0.636364	0.595960	0.515152	0.313131	-0.434343	0.030303	0.151515	0.939394	-0.474747	0.595960	-0.353535	-0.333333	-0.333333	0.272727	-0.838384	-0.454545	-0.717172	0.898990	-0.919192	0.515152	-0.090909	0.717172	-0.696970	0.696970	0.272727	0.111111	-0.454545	-0.636364	-0.616162	-0.575758	0.474747	0.757576	-0.878788	-0.313131	0.676768	0.163934	-0.327869	0.655738
-0.030303	0.898990	0.696970	0.656566	0.595960	0.393939	-0.535354	-0.919192	-0.737374	-0.272727	0.494949	-0.272727	0.353535	-0.414141	-0.979798	0.717172	0.373737	-0.373737	0.191919	0.393939	0.272727	-0.191919	-0.717172	-0.818182	0.171717	0.898990	-0.232323	-0.898990	-0.111111	-0.797980	-0.979798	-0.393939	-1.000000	0.838384	0.414141	0.232323	0.939394	-1.000000	0.212121	0.878788	-0.213115	-0.672131	0.262295
0.171717	-0.575758	-0.272727	-0.010101	0.393939	-0.252525	0.979798	0.030303	-0.797980	0.131313	-0.616162	0.797980	-0.898990	-0.494949	-0.030303	0.454545	0.454545	0.131313	-1.000000	0.858586	0.757576	0.696970	-0.494949	-0.252525	-0.737374	0.515152	-0.696970	-0.959596	1.000000	-0.414141	-0.959596	-0.111111	-0.818182	0.959596	0.151515	-0.878788	-0.696970	0.171717	-0.434343	0.696970	0.098361	-0.622951	0.819672
-0.656566	0.959596	-0.777778	-0.939394	-0.333333	0.919192	-0.292929	-0.232323	-0.191919	-0.151515	-0.434343	-0.131313	0.656566	0.959596	-0.636364	0.595960	-0.474747	0.454545	-0.292929	0.575758	0.171717	-0.696970	-0.272727	-0.333333	-0.696970	0.252525	-0.151515	-0.959596	-0.737374	-0.737374	0.313131	-0.636364	-0.777778	-0.575758	0.737374	0.252525	-0.131313	-0.656566	0.333333	-0.050505	0.803279	0.704918	0.901639
-0.292929	-0.676768	-0.313131	0.373737	0.858586	-0.777778	0.636364	-0.010101	-0.454545	0.414141	0.939394	0.818182	-0.838384	-0.232323	-0.797980	0.212121	-0.111111	-0.757576	0.898990	-0.030303	0.959596	0.595960	0.535354	-0.818182	0.434343	0.515152	-0.010101	-0.252525	-0.272727	-0.232323	0.434343	-0.939394	-0.373737	0.595960	0.676768	0.515152	-0.878788	0.191919	0.050505	0.353535	-0.524590	-1.000000	-0.049180
-0.333333	0.353535	0.494949	0.333333	-0.474747	-0.818182	-0.393939	-0.111111	-0.313131	-0.959596	0.474747	0.393939	-0.292929	-0.939394	0.595960	-0.111111	-0.919192	0.272727	-0.717172	0.797980	0.535354	0.757576	-0.474747	0.050505	0.696970	-0.878788	-1.000000	0.878788	0.535354	0.292929	0.333333	-0.232323	-0.252525	0.272727	-0.050505	-0.313131	-0.717172	0.050505	0.131313	0.010101	0.459016	0.262295	0.672131
0.898990	-0.696970	0.454545	0.434343	0.151515	0.151515	-0.737374	0.838384	-0.494949	0.575758	0.919192	-1.000000	-0.616162	0.131313	-0.515152	0.676768	0.878788	-0.373737	0.494949	-0.818182	-0.131313	0.131313	-0.858586	0.333333	0.333333	0.616162	-0.434343	0.555556	-0.777778	-0.010101	0.979798	-0.939394	-0.333333	0.151515	-0.111111	-0.313131	0.636364	-0.777778	-0.212121	-0.414141	0.000000	-0.049180	0.065574
-0.171717	0.212121	0.474747	0.252525	0.454545	0.212121	-0.717172	-0.131313	-0.838384	-0.292929	0.090909	0.151515	0.535354	-0.333333	-0.656566	0.838384	-0.757576	-0.737374	0.050505	-0.535354	0.919192	0.313131	0.474747	-0.797980	-0.393939	-0.494949	0.212121	0.555556	-0.515152	0.656566	-0.030303	0.595960	0.919192	0.494949	0.111111	0.090909	0.636364	0.575758	-0.515152	0.797980	0.081967	-0.655738	0.819672
-0.777778	-0.070707	0.777778	0.030303	0.111111	-0.070707	0.090909	0.111111	0.898990	0.474747	0.090909	0.737374	-0.555556	-0.878788	0.131313	-0.616162	-0.434343	0.212121	-0.939394	0.131313	0.757576	-0.454545	-0.959596	0.252525	-0.050505	-0.959596	-0.838384	0.474747	0.636364	0.737374	-0.939394	-0.818182	-0.979798	0.252525	-0.757576	0.818182	-0.555556	0.959596	-0.777778	0.171717	0.508197	0.196721	0.819672
0.737374	0.212121	0.393939	0.919192	0.979798	0.151515	-0.515152	-1.000000	-0.333333	-0.919192	-0.454545	0.959596	0.797980	0.939394	0.373737	-0.818182	-0.414141	0.595960	-0.616162	0.555556	-0.333333	-0.959596	0.454545	0.111111	-0.858586	0.212121	-0.737374	0.252525	0.191919	-0.070707	0.898990	0.030303	-0.757576	-0.818182	0.636364	-0.535354	0.313131	-0.939394	-0.212121	-0.131313	0.278689	0.180328	0.377049
0.515152	-0.313131	-0.777778	-0.757576	-0.373737	0.353535	0.434343	-0.191919	-0.797980	-0.595960	-0.878788	-0.898990	-0.151515	-0.757576	-0.737374	-0.575758	0.131313	-0.676768	0.070707	0.737374	-0.515152	-0.818182	0.818182	-0.676768	-0.171717	0.292929	0.919192	-0.171717	-0.959596	0.111111	-0.333333	0.353535	0.494949	-0.919192	0.272727	0.474747	0.434343	-0.696970	-0.191919	0.656566	-0.262295	-0.573770	0.049180
-0.111111	0.636364	0.818182	-0.696970	-0.070707	-0.898990	0.939394	0.212121	0.959596	-0.838384	1.000000	-0.292929	0.797980	-0.656566	0.272727	-0.292929	0.434343	0.575758	-1.000000	0.676768	-0.414141	1.000000	0.797980	0.595960	-0.717172	-0.737374	0.858586	-0.555556	0.777778	-0.858586	0.737374	-0.010101	-0.919192	-0.434343	-0.717172	0.656566	-0.737374	0.696970	0.535354	-0.353535	0.622951	0.377049	0.868852
-0.535354	-0.696970	-0.070707	-0.575758	0.959596	0.292929	-0.636364	-0.737374	0.191919	-0.373737	0.595960	0.393939	0.797980	-0.353535	-0.616162	-0.090909	0.313131	0.353535	0.616162	0.353535	-0.353535	0.474747	0.818182	0.636364	-0.555556	-0.090909	-0.272727	0.434343	0.555556	0.878788	-0.515152	-0.252525	0.838384	0.919192	0.717172	0.292929	-0.171717	0.696970	-0.030303	0.070707	0.163934	-0.344262	0.672131
-0.575758	-0.878788	0.757576	-0.919192	0.070707	-0.373737	-0.151515	-0.333333	0.777778	-0.717172	-0.656566	0.353535	0.919192	-0.333333	-0.232323	-0.373737	0.737374	0.737374	-0.414141	0.373737	0.535354	-0.272727	0.373737	-0.535354	-0.777778	0.636364	-0.535354	-0.050505	-0.939394	-0.434343	0.595960	0.696970	0.191919	-0.373737	-0.636364	-0.333333	0.434343	-0.575758	-0.212121	0.898990	0.475410	-0.016393	0.983607
0.151515	-0.393939	0.636364	-0.030303	0.434343	-0.454545	0.050505	-0.676768	0.454545	-0.676768	-0.595960	-0.494949	0.232323	0.959596	0.434343	-0.292929	0.232323	-0.252525	-0.232323	0.313131	-0.151515	-0.979798	-0.030303	-0.111111	0.313131	-0.030303	0.818182	-0.818182	-0.777778	0.676768	-0.696970	0.232323	0.454545	0.575758	-0.878788	-0.353535	-0.959596	0.030303	0.171717	-0.252525	-0.032787	-0.868852	0.819672
-0.151515	-0.535354	-0.272727	-0.252525	-0.252525	-0.373737	-0.050505	0.090909	-0.252525	-0.333333	0.535354	-0.010101	0.858586	0.333333	-0.676768	-0.393939	-0.818182	0.070707	-0.818182	0.696970	-0.797980	-0.434343	0.030303	0.111111	-0.010101	-0.636364	0.252525	-0.171717	-0.979798	-0.171717	0.939394	0.050505	0.757576	-0.757576	-0.858586	0.797980	-0.131313	0.070707	0.272727	0.252525	-0.114754	-0.836066	0.606557
-0.575758	-0.575758	-0.757576	0.616162	0.919192	0.050505	-0.535354	0.090909	-0.515152	-0.555556	0.757576	0.797980	-0.111111	-0.252525	0.797980	0.979798	-0.090909	0.777778	-0.111111	-0.353535	0.818182	0.151515	-0.232323	-0.979798	0.090909	0.353535	-0.434343	-0.676768	0.171717	-0.191919	0.636364	0.090909	-0.212121	-0.090909	-0.979798	0.616162	-0.919192	1.000000	0.454545	0.111111	0.114754	-0.639344	0.868852
0.777778	0.272727	0.272727	-0.656566	0.151515	0.212121	0.313131	0.515152	-1.000000	-0.313131	0.757576	-0.979798	0.818182	0.494949	1.000000	-0.010101	0.191919	-0.252525	-1.000000	-0.676768	-0.252525	0.030303	-0.373737	0.151515	0.555556	-0.373737	-0.797980	-1.000000	-0.272727	-0.131313	0.959596	0.656566	-0.737374	0.515152	-0.191919	0.454545	-0.414141	-0.232323	-0.252525	0.818182	0.688525	0.524590	0.852459
0.555556	0.272727	-0.676768	0.878788	0.111111	0.292929	-0.050505	-0.393939	0.676768	-0.111111	0.272727	0.818182	-0.151515	0.393939	0.717172	-0.878788	0.494949	0.454545	-0.171717	-0.292929	-0.515152	-0.313131	0.010101	-0.616162	-0.575758	-0.292929	-0.656566	0.373737	0.353535	0.636364	0.414141	0.272727	0.555556	-0.353535	-0.232323	0.919192	0.292929	-0.898990	-0.414141	0.333333	0.475410	0.196721	0.770492
0.535354	-0.050505	-0.757576	0.353535	0.858586	0.454545	0.171717	-0.878788	-0.858586	0.474747	-0.191919	0.939394	0.979798	-0.696970	-0.676768	-0.919192	0.717172	0.777778	-0.838384	0.494949	-0.454545	0.919192	-0.272727	0.393939	0.333333	-0.414141	0.050505	-0.212121	0.858586	-0.414141	0.757576	0.636364	-0.818182	0.838384	-0.434343	-0.717172	0.393939	0.454545	0.696970	0.737374	0.131148	-0.688525	0.967213
-0.313131	-0.676768	0.636364	0.151515	-0.474747	1.000000	-0.171717	0.676768	0.474747	-0.434343	0.151515	-0.858586	0.737374	-0.171717	-0.272727	0.919192	0.797980	-0.777778	-0.636364	0.414141	-0.030303	-0.333333	-0.979798	0.919192	0.818182	0.696970	0.272727	-0.191919	-0.131313	0.333333	0.292929	0.414141	-0.252525	-0.878788	0.494949	-0.919192	0.797980	-0.959596	-0.050505	0.030303	-0.475410	-0.868852	-0.081967
0.393939	0.313131	-0.393939	-1.000000	0.696970	-0.474747	-0.434343	-0.757576	-0.010101	0.777778	-0.151515	0.555556	-0.696970	0.676768	0.656566	0.030303	0.010101	-0.535354	0.737374	0.535354	-0.919192	-0.212121	0.616162	-0.777778	0.090909	0.272727	0.616162	0.595960	0.353535	0.454545	0.272727	0.858586	-0.757576	-0.818182	0.070707	0.595960	0.737374	0.151515	0.797980	-0.636364	0.672131	0.442623	0.901639
0.919192	-0.070707	0.858586	-0.636364	-0.313131	-0.050505	-0.151515	-0.858586	0.111111	0.191919	0.494949	-1.000000	0.393939	-0.050505	-0.696970	0.171717	-0.434343	-0.111111	-0.838384	0.010101	-0.656566	-0.535354	-0.494949	0.333333	-0.636364	-0.919192	-0.373737	-0.353535	-0.494949	0.010101	-0.979798	0.878788	-0.212121	-0.131313	-0.333333	0.191919	0.818182	0.393939	0.898990	0.656566	0.491803	0.065574	0.934426
-0.454545	0.535354	-0.959596	-0.171717	0.333333	-0.878788	0.070707	0.131313	-0.737374	0.030303	-0.939394	1.000000	-0.474747	-0.050505	-0.696970	0.393939	-0.090909	0.353535	-0.131313	0.717172	-0.919192	0.454545	0.212121	0.131313	0.797980	-0.737374	-0.797980	0.030303	-0.757576	-0.595960	-0.313131	-0.878788	0.777778	-0.232323	0.616162	0.535354	0.858586	-0.575758	0.959596	-0.777778	0.049180	-0.524590	0.622951
-0.858586	-0.717172	-0.252525	-0.818182	0.858586	0.454545	-0.050505	0.575758	0.575758	-0.353535	-0.373737	0.858586	-0.393939	0.737374	0.757576	0.292929	0.919192	0.959596	0.292929	0.616162	0.333333	0.373737	0.656566	0.474747	-0.232323	-0.292929	-0.535354	-0.959596	0.515152	0.313131	-0.858586	-0.333333	-0.919192	0.010101	-0.010101	-0.070707	0.434343	0.333333	0.818182	-0.272727	0.327869	-0.032787	0.704918
-0.191919	0.313131	0.515152	-0.131313	0.474747	-0.131313	-0.090909	-0.414141	-0.353535	0.676768	0.595960	-0.696970	-0.676768	0.010101	0.696970	-0.171717	0.131313	-0.757576	-0.979798	0.717172	-0.595960	-0.717172	0.252525	0.292929	0.535354	0.373737	-0.010101	-0.757576	0.878788	-0.333333	0.939394	0.515152	-0.131313	-0.777778	-0.838384	-0.030303	0.313131	-0.414141	-0.838384	0.656566	-0.508197	-0.622951	-0.393443
0.373737	-0.838384	0.838384	0.151515	-0.737374	-0.636364	0.858586	-0.151515	0.535354	0.090909	-1.000000	-0.131313	0.676768	0.111111	-0.595960	0.454545	-0.979798	-0.232323	1.000000	0.696970	0.050505	-0.595960	0.333333	-0.373737	0.171717	0.393939	-0.535354	-0.535354	-0.535354	-0.717172	-0.070707	-0.838384	-0.616162	-0.757576	-0.434343	-0.232323	-0.676768	1.000000	0.414141	-0.676768	-0.606557	-0.606557	-0.590164
-0.575758	-0.717172	-0.535354	0.575758	0.333333	0.111111	0.070707	-0.010101	-0.515152	0.373737	0.919192	-0.878788	-0.737374	0.595960	0.535354	-0.858586	-0.313131	0.090909	-0.252525	-0.595960	0.818182	-0.474747	0.575758	0.595960	0.494949	-0.414141	-0.757576	0.818182	0.838384	-0.474747	-0.858586	0.030303	0.151515	-0.737374	-0.737374	-0.212121	-0.313131	0.111111	-0.373737	0.838384	0.508197	0.377049	0.655738
0.333333	0.171717	-0.656566	0.494949	0.030303	-0.353535	0.838384	-0.555556	0.555556	-0.818182	-0.373737	0.191919	0.939394	-0.050505	-0.151515	-0.878788	-0.434343	1.000000	0.737374	0.232323	-0.555556	-0.232323	-0.878788	0.171717	-0.777778	-0.212121	-0.333333	0.494949	-0.717172	-0.515152	0.555556	0.313131	-0.818182	-1.000000	-0.111111	0.212121	-0.252525	0.858586	-0.737374	0.777778	-0.803279	-0.852459	-0.754098
-0.414141	-0.959596	-0.111111	0.939394	-0.757576	0.898990	-0.212121	0.292929	-0.393939	-0.636364	0.232323	0.535354	0.171717	0.595960	0.676768	0.414141	-0.171717	0.979798	0.313131	-0.030303	0.979798	-0.858586	0.151515	-0.979798	0.717172	-0.414141	-0.737374	0.515152	-0.474747	-0.575758	-0.555556	0.979798	0.919192	0.919192	-0.171717	0.535354	-0.696970	-0.818182	0.717172	-0.212121	-0.754098	-0.803279	-0.704918
-0.717172	-0.636364	0.777778	0.878788	-0.313131	0.454545	0.151515	0.575758	-0.454545	0.272727	0.757576	0.595960	0.797980	-0.717172	0.616162	0.959596	-0.979798	-0.313131	0.090909	-0.353535	0.797980	0.515152	0.393939	-0.797980	-0.898990	-0.939394	0.171717	-0.434343	-0.010101	-0.272727	0.696970	-1.000000	0.555556	-0.515152	-0.636364	-0.575758	0.757576	0.050505	0.595960	-0.717172	0.754098	0.639344	0.868852
-0.818182	0.878788	-0.373737	-0.575758	-0.838384	-0.757576	0.979798	-0.030303	-0.393939	0.151515	0.353535	-0.333333	-0.939394	0.878788	-0.838384	-0.010101	0.636364	0.010101	0.030303	0.393939	-0.878788	0.373737	0.191919	0.313131	0.111111	-0.919192	-0.272727	-0.050505	-0.838384	-0.757576	0.979798	0.050505	0.656566	0.111111	-0.737374	-0.939394	0.151515	0.939394	-0.696970	-0.696970	-0.475410	-0.573770	-0.377049
0.050505	-0.898990	0.313131	0.777778	0.090909	-0.616162	-0.191919	-0.393939	-0.454545	-0.292929	0.111111	0.838384	0.636364	-0.898990	-0.272727	0.111111	-0.515152	-0.111111	-0.454545	0.393939	-0.838384	0.636364	-0.717172	0.878788	-0.636364	0.232323	-0.656566	0.535354	0.838384	0.575758	0.595960	0.979798	-0.070707	0.979798	0.555556	-0.737374	0.191919	0.434343	0.777778	-0.494949	-0.131148	-0.344262	0.098361
0.373737	0.858586	0.858586	0.010101	-0.535354	-0.151515	0.333333	0.575758	0.979798	0.777778	-0.353535	0.212121	-0.636364	-0.878788	0.535354	-0.636364	-0.696970	-0.212121	-0.696970	-1.000000	-0.272727	-0.555556	-0.515152	0.797980	0.636364	-0.939394	-0.838384	0.454545	-0.515152	-1.000000	-0.696970	-0.050505	0.313131	-0.131313	-0.616162	-0.353535	-0.474747	0.535354	0.575758	-0.474747	0.508197	0.409836	0.622951
